ticker,name,shares,calls_oi,puts_oi,total_oi,ratio,iv,next_earnings
EOS,Eaton Vance Enhanced Equity Income Fund II,52307400.0,0,0,0,0.0,,2024-08-22
EOT,Eaton Vance National Municipal Opportunities Trust,15624900.0,0,0,0,0.0,,N/A
EP,Empire Petroleum Corporation,31221000.0,0,0,0,0.0,,2024-08-13
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,2024-10-15
EPAC,Enerpac Tool Group Corp.,54300100.0,437,157,594,0.0011,0.4976,2024-10-14
EPAM,"EPAM Systems, Inc.",57974400.0,3737,4235,7972,0.0138,0.5098,N/A
EPC,Edgewell Personal Care Company,49554300.0,301,244,545,0.0011,0.6266,N/A
EPD,Enterprise Products Partners L.P.,2171559936.0,176756,71966,248722,0.0115,0.1936,N/A
EPR,EPR Properties,75672600.0,4006,4366,8372,0.0111,0.2894,N/A
EPR,EPR Properties,75672600.0,4006,4366,8372,0.0111,0.2894,N/A
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,2024-10-15
EPR,EPR Properties,75672600.0,4006,4366,8372,0.0111,0.2894,N/A
E,Eni S.p.A.,1588009984.0,660,100,760,0.0,0.4006,N/A
EPR,EPR Properties,75672600.0,4006,4366,8372,0.0111,0.2894,N/A
G,Genpact Limited,179979008.0,1025,4235,5260,0.0029,0.5209,N/A
EPRT,"Essential Properties Realty Trust, Inc.",175330000.0,707,108,815,0.0005,0.4413,N/A
EQBK,"Equity Bancshares, Inc.",15200200.0,7,11,18,0.0001,0.4388,N/A
EQC,Equity Commonwealth,107297000.0,977,891,1868,0.0017,0.322,N/A
EQC,Equity Commonwealth,107297000.0,977,891,1868,0.0017,0.322,N/A
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,N/A
EQH,"Equitable Holdings, Inc.",325244992.0,1358,197,1555,0.0005,0.4957,N/A
EQH,"Equitable Holdings, Inc.",325244992.0,1358,197,1555,0.0005,0.4957,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,N/A
EQH,"Equitable Holdings, Inc.",325244992.0,1358,197,1555,0.0005,0.4957,N/A
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,2024-10-15
EQNR,Equinor ASA,2766949888.0,38036,19317,57353,0.0021,0.2232,N/A
EQR,Equity Residential,378972000.0,3727,2341,6068,0.0016,0.3162,N/A
EQS,"Equus Total Return, Inc.",13586200.0,0,0,0,0.0,,N/A
EQT,EQT Corporation,441592992.0,106337,71021,177358,0.0402,0.5465,N/A
ERJ,Embraer S.A.,183658000.0,24780,11293,36073,0.0196,0.4943,N/A
ERO,Ero Copper Corp.,102991000.0,11956,2792,14748,0.0143,0.5826,2024-08-01
ES,Eversource Energy,352255008.0,2071,1349,3420,0.001,0.312,2024-07-31
ESAB,ESAB Corporation,60424400.0,577,130,707,0.0012,0.4651,2024-08-02
ESE,ESCO Technologies Inc.,25751100.0,34,12,46,0.0002,0.3098,2024-08-07
ESI,Element Solutions Inc,242064000.0,7426,2238,9664,0.004,0.4673,2024-07-29
ESNT,Essent Group Ltd.,106673000.0,77,104,181,0.0002,0.4904,2024-08-02
ESRT,"Empire State Realty Trust, Inc.",164036992.0,789,234,1023,0.0006,0.5642,2024-07-24
ESS,"Essex Property Trust, Inc.",64209100.0,495,265,760,0.0012,0.3035,2024-07-30
ESTC,Elastic N.V.,101715000.0,13901,7451,21352,0.021,0.601,2024-08-29
ET,Energy Transfer LP,3371409920.0,665881,198982,864863,0.0257,0.232,2024-08-07
ET,Energy Transfer LP,3371409920.0,665881,198982,864863,0.0257,0.232,2024-08-07
I,N/A,,0,0,0,,,N/A
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,29374700.0,0,0,0,0.0,,2024-08-22
ETD,Ethan Allen Interiors Inc.,25411900.0,1116,544,1660,0.0065,0.6286,2024-07-31
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,76459000.0,0,0,0,0.0,,2024-12-27
ETI,N/A,,0,0,0,,,N/A
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,67301800.0,0,0,0,0.0,,N/A
ETN,Eaton Corporation plc,399892000.0,34081,24263,58344,0.0146,0.3756,2024-08-01
ETO,Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund,16388100.0,0,0,0,0.0,,2024-12-26
ETR,Entergy Corporation,213536992.0,3289,1879,5168,0.0024,0.2425,2024-08-01
ETRN,Equitrans Midstream Corporation,436936000.0,37046,15295,52341,0.012,0.4319,2024-07-30
ETV,Eaton Vance Tax-Managed Buy-Write Opportunities Fund,116755000.0,0,0,0,0.0,,N/A
ETW,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,109598000.0,0,0,0,0.0,,N/A
ETWO,"E2open Parent Holdings, Inc.",307969984.0,1926,667,2593,0.0008,0.6212,2024-10-08
ETX,Eaton Vance Municipal Income 2028 Term Trust,10885000.0,0,0,0,0.0,,N/A
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,157388000.0,0,0,0,0.0,,N/A
EVA,Enviva Inc.,74496496.0,13580,8792,22372,0.03,2.0101,2024-07-29
EVC,Entravision Communications Corporation,80374896.0,2033,102,2135,0.0027,0.9658,2024-08-01
EVEX,"Eve Holding, Inc.",269366016.0,1309,2740,4049,0.0015,1.3842,2024-08-06
EVF,Eaton Vance Senior Income Trust,15790700.0,0,0,0,0.0,,N/A
EVG,Eaton Vance Short Duration Diversified Income Fund,13442700.0,0,0,0,0.0,,N/A
EVH,"Evolent Health, Inc.",114676000.0,12572,17756,30328,0.0264,0.55,2024-08-08
EVN,Eaton Vance Municipal Income Trust,39667200.0,0,0,0,0.0,,N/A
EVR,Evercore Inc.,38516500.0,1244,781,2025,0.0053,0.4047,2024-07-24
EVRI,Everi Holdings Inc.,84075800.0,4989,290,5279,0.0063,0.6928,2024-08-07
EVT,Eaton Vance Tax-Advantaged Dividend Income Fund,74542800.0,0,0,0,0.0,,2024-12-26
EVTC,"EVERTEC, Inc.",64409400.0,96,35,131,0.0002,0.6196,2024-07-31
EVTL,Vertical Aerospace Ltd.,221248992.0,10916,643,11559,0.0052,1.4641,No future earnings date available
EW,Edwards Lifesciences Corporation,602600000.0,27062,36239,63301,0.0105,0.3942,2024-07-24
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,306286016.0,0,0,0,0.0,,N/A
EXK,Endeavour Silver Corp.,240336992.0,48404,4925,53329,0.0222,1.1097,N/A
EXP,Eagle Materials Inc.,33857700.0,997,1956,2953,0.0087,0.4292,N/A
EXPD,"Expeditors International of Washington, Inc.",141252000.0,2197,1371,3568,0.0025,0.3262,N/A
EXR,Extra Space Storage Inc.,211724992.0,2853,960,3813,0.0018,0.3553,N/A
EXTO,Almacenes Éxito S.A.,162232992.0,0,0,0,0.0,,N/A
F,Ford Motor Company,3921489920.0,1582291,2139582,3721873,0.0949,0.3125,N/A
F,Ford Motor Company,3921489920.0,1582291,2139582,3721873,0.0949,0.3125,N/A
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,N/A
F,Ford Motor Company,3921489920.0,1582291,2139582,3721873,0.0949,0.3125,N/A
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,N/A
F,Ford Motor Company,3921489920.0,1582291,2139582,3721873,0.0949,0.3125,N/A
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,N/A
FAF,First American Financial Corporation,103724000.0,68,1278,1346,0.0013,0.4915,N/A
FAM,First Trust/Abrdn Global Opportunity Income Fund,10143200.0,0,0,0,0.0,,N/A
FBIN,"Fortune Brands Innovations, Inc.",125079000.0,818,1541,2359,0.0019,0.489,N/A
FBK,FB Financial Corporation,46643000.0,784,100,884,0.0019,0.5883,N/A
FBMS,"The First Bancshares, Inc.",31218700.0,9,8,17,0.0001,0.5498,N/A
FBP,First BanCorp.,166427008.0,880,684,1564,0.0009,0.715,N/A
FBRT,"Franklin BSP Realty Trust, Inc.",81870096.0,1679,1121,2800,0.0034,0.6004,2024-07-31
FBRT,"Franklin BSP Realty Trust, Inc.",81870096.0,1679,1121,2800,0.0034,0.6004,2024-07-31
E,Eni S.p.A.,1588009984.0,660,100,760,0.0,0.4006,2024-07-26
FC,Franklin Covey Co.,13094400.0,59,89,148,0.0011,0.6348,2024-10-30
FCF,First Commonwealth Financial Corporation,102297000.0,115,128,243,0.0002,0.9113,2024-07-23
FCN,"FTI Consulting, Inc.",35697600.0,1096,544,1640,0.0046,0.4078,2024-07-25
FCPT,"Four Corners Property Trust, Inc.",91986496.0,121,24,145,0.0002,0.6253,2024-07-31
FCRX,"Crescent Capital BDC, Inc.",,0,0,0,,,N/A
FCT,First Trust Senior Floating Rate Income Fund II,25983400.0,0,0,0,0.0,,N/A
FCX,Freeport-McMoRan Inc.,1436489984.0,494175,414330,908505,0.0632,0.4391,2024-07-23
FDP,Fresh Del Monte Produce Inc.,47898200.0,852,1418,2270,0.0047,0.3717,2024-08-01
FDX,FedEx Corporation,244302000.0,75201,107978,183179,0.075,0.3489,2024-09-19
FE,FirstEnergy Corp.,575516032.0,25004,9993,34997,0.0061,0.2467,2024-07-30
FEDU,Four Seasons Education (Cayman) Inc.,2116340.0,0,0,0,0.0,,No future earnings date available
FENG,Phoenix New Media Limited,12010800.0,343,18,361,0.003,1.0291,2024-08-13
FERG,Ferguson plc,201460000.0,2207,1933,4140,0.0021,0.357,2024-09-24
FET,"Forum Energy Technologies, Inc.",12283700.0,209,25,234,0.0019,0.8782,2024-08-01
FF,FutureFuel Corp.,43763200.0,4626,1192,5818,0.0133,0.6143,2024-08-09
FFA,First Trust Enhanced Equity Income Fund,19988100.0,0,0,0,0.0,,N/A
FFC,Flaherty & Crumrine Preferred Securities Income Fund Inc.,48177900.0,0,0,0,0.0,,2024-07-29
FFWM,First Foundation Inc.,67852096.0,527,2655,3182,0.0047,1.2161,2024-07-25
FG,"F&G Annuities & Life, Inc.",126125000.0,182,61,243,0.0002,0.6381,No future earnings date available
FGB,First Trust Specialty Finance and Financial Opportunities Fund,14367600.0,0,0,0,0.0,,N/A
FGN,N/A,,0,0,0,,,N/A
FHI,"Federated Hermes, Inc.",84150000.0,80,94,174,0.0002,0.4117,2024-07-25
FHN,First Horizon Corporation,537000000.0,22987,18173,41160,0.0077,0.6102,2024-10-16
FHN,First Horizon Corporation,537000000.0,22987,18173,41160,0.0077,0.6102,2024-10-16
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,2024-07-26
FHN,First Horizon Corporation,537000000.0,22987,18173,41160,0.0077,0.6102,2024-10-16
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,2024-10-15
FHN,First Horizon Corporation,537000000.0,22987,18173,41160,0.0077,0.6102,2024-10-16
E,Eni S.p.A.,1588009984.0,660,100,760,0.0,0.4006,2024-07-26
FHN,First Horizon Corporation,537000000.0,22987,18173,41160,0.0077,0.6102,2024-10-16
F,Ford Motor Company,3921489920.0,1582291,2139582,3721873,0.0949,0.3125,2024-07-24
FI,"Fiserv, Inc.",585102016.0,17830,15154,32984,0.0056,0.33,2024-07-24
FICO,Fair Isaac Corporation,24710900.0,1532,1886,3418,0.0138,0.4321,N/A
FIGS,"FIGS, Inc.",161944000.0,22550,2853,25403,0.0157,0.6738,N/A
FIHL,Fidelis Insurance Holdings Limited,116898000.0,0,0,0,0.0,,N/A
FINS,Angel Oak Financial Strategies Income Term Trust,25062600.0,0,0,0,0.0,,N/A
FINV,FinVolution Group,259844992.0,2885,12,2897,0.0011,0.453,N/A
FIS,"Fidelity National Information Services, Inc.",556251008.0,24380,13126,37506,0.0067,0.3714,N/A
FIX,"Comfort Systems USA, Inc.",35721900.0,1539,942,2481,0.0069,0.5208,N/A
FL,"Foot Locker, Inc.",94718000.0,50301,84741,135042,0.1426,0.5857,N/A
FLC,Flaherty & Crumrine Total Return Fund Inc.,10456800.0,0,0,0,0.0,,N/A
FLNG,FLEX LNG Ltd.,53736300.0,15142,8475,23617,0.0439,0.413,N/A
FLO,"Flowers Foods, Inc.",211142000.0,1213,604,1817,0.0009,0.3268,N/A
FLR,Fluor Corporation,171191008.0,42562,17514,60076,0.0351,0.459,N/A
FLS,Flowserve Corporation,131654000.0,1758,1354,3112,0.0024,0.3836,N/A
FLUT,Flutter Entertainment plc,177682000.0,13914,578,14492,0.0082,0.4372,N/A
FMC,FMC Corporation,124818000.0,22974,14534,37508,0.0301,0.483,2024-07-31
FMN,Federated Hermes Premier Municipal Income Fund,11498100.0,0,0,0,0.0,,N/A
FMS,Fresenius Medical Care AG,586827008.0,449,427,876,0.0001,0.6369,2024-07-30
FMX,"Fomento Económico Mexicano, S.A.B. de C.V.",1789110016.0,555,769,1324,0.0001,0.3966,2024-07-24
FMY,First Trust Mortgage Income Fund,4213120.0,0,0,0,0.0,,N/A
FN,Fabrinet,36145200.0,534,607,1141,0.0032,0.6099,2024-08-19
FNA,"Paragon 28, Inc.",82951400.0,1774,755,2529,0.003,1.4192,No future earnings date available
FNB,F.N.B. Corporation,359558016.0,2498,256,2754,0.0008,0.4733,2024-10-16
FND,"Floor & Decor Holdings, Inc.",107012000.0,10356,30063,40419,0.0378,0.5245,2024-08-01
FNF,"Fidelity National Financial, Inc.",273238016.0,1945,2282,4227,0.0015,0.3406,2024-08-06
FNV,Franco-Nevada Corporation,192307008.0,21594,12460,34054,0.0177,0.3807,2024-08-13
FOA,Finance of America Companies Inc.,99181904.0,256,3,259,0.0003,2.0936,2024-08-06
FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc.",27536000.0,0,0,0,0.0,,N/A
FOR,Forestar Group Inc.,50608000.0,434,474,908,0.0018,0.6286,2024-11-05
FOUR,"Shift4 Payments, Inc.",62018400.0,17910,19910,37820,0.061,0.6146,2024-08-01
FPF,First Trust Intermediate Duration Preferred & Income Fund,60847800.0,0,0,0,0.0,,2025-01-06
FPH,"Five Point Holdings, LLC",69358496.0,746,717,1463,0.0021,0.713,2024-10-17
FPI,Farmland Partners Inc.,48167000.0,3412,1896,5308,0.011,0.3687,2024-07-24
FR,"First Industrial Realty Trust, Inc.",132346000.0,355,65,420,0.0003,0.5736,2024-10-16
FRA,"BlackRock Floating Rate Income Strategies Fund, Inc.",35232200.0,0,0,0,0.0,,N/A
FREY,"FREYR Battery, Inc.",139704992.0,31700,2449,34149,0.0244,1.2464,No future earnings date available
FRGE,"Forge Global Holdings, Inc.",181040000.0,9262,39,9301,0.0051,1.536,2024-08-06
FRO,Frontline plc,222623008.0,22810,5819,28629,0.0129,0.5066,No future earnings date available
FRT,Federal Realty Investment Trust,82952600.0,869,859,1728,0.0021,0.5203,2024-08-01
FRT,Federal Realty Investment Trust,82952600.0,869,859,1728,0.0021,0.5203,2024-08-01
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,2024-10-15
FSCO,FS Credit Opportunities Corp.,198356000.0,0,0,0,0.0,,N/A
FSD,First Trust High Income Long/Short Fund,33291000.0,0,0,0,0.0,,N/A
FSK,FS KKR Capital Corp.,280065984.0,11370,14433,25803,0.0092,0.3246,2024-08-06
FSLY,"Fastly, Inc.",136622000.0,71638,53342,124980,0.0915,0.8937,2024-08-07
FSM,Fortuna Mining Corp.,306113984.0,89738,19172,108910,0.0356,0.6051,2024-08-07
FSS,Federal Signal Corporation,61101100.0,281,87,368,0.0006,0.4642,2024-07-25
FT,Franklin Universal Trust,25131900.0,0,0,0,0.0,,N/A
FTHY,First Trust High Yield Opportunities 2027 Term Fund,36773000.0,0,0,0,0.0,,N/A
FTI,TechnipFMC plc,430974016.0,15236,3346,18582,0.0043,0.5031,2024-07-25
FTK,"Flotek Industries, Inc.",29656800.0,731,396,1127,0.0038,0.7838,N/A
FTS,Fortis Inc.,493004992.0,1714,337,2051,0.0004,0.4786,N/A
FTV,Fortive Corporation,352028992.0,4224,1530,5754,0.0016,0.4501,N/A
FUBO,fuboTV Inc.,299880000.0,198356,134107,332463,0.1109,1.1982,N/A
FUL,H.B. Fuller Company,54521600.0,262,116,378,0.0007,0.5895,N/A
FUN,Six Flags Entertainment Corporation,100129000.0,2911,760,3671,0.0037,0.4792,N/A
FVRR,Fiverr International Ltd.,38702100.0,16298,8387,24685,0.0638,0.6493,N/A
G,Genpact Limited,179979008.0,1025,4235,5260,0.0029,0.5209,N/A
GAB,The Gabelli Equity Trust Inc.,302054016.0,0,0,0,0.0,,N/A
GAB,The Gabelli Equity Trust Inc.,302054016.0,0,0,0,0.0,,N/A
G,Genpact Limited,179979008.0,1025,4235,5260,0.0029,0.5209,N/A
GAB,The Gabelli Equity Trust Inc.,302054016.0,0,0,0,0.0,,N/A
H,Hyatt Hotels Corporation,45179200.0,2951,3279,6230,0.0138,0.355,N/A
GAB,The Gabelli Equity Trust Inc.,302054016.0,0,0,0,0.0,,N/A
K,Kellanova,341884000.0,45585,15765,61350,0.0179,0.266,N/A
GAM,"General American Investors Company, Inc.",23642200.0,0,0,0,0.0,,N/A
GAM,"General American Investors Company, Inc.",23642200.0,0,0,0,0.0,,N/A
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,N/A
GATO,"Gatos Silver, Inc.",69181000.0,1511,259,1770,0.0026,0.9642,N/A
GATX,GATX Corporation,35577400.0,448,104,552,0.0016,0.3472,2024-07-23
GB,Global Blue Group Holding AG,199575008.0,1075,1053,2128,0.0011,1.4792,2024-08-26
GBAB,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust,23509500.0,0,0,0,0.0,,N/A
GBCI,"Glacier Bancorp, Inc.",113394000.0,450,147,597,0.0005,0.588,2024-10-17
GBLI,"Global Indemnity Group, LLC",9810760.0,0,0,0,0.0,,2024-08-07
GBTG,"Global Business Travel Group, Inc.",472616992.0,204,69,273,0.0001,0.5909,2024-08-08
GBX,"The Greenbrier Companies, Inc.",31130900.0,2454,1930,4384,0.0141,0.5574,2024-10-23
GCI,"Gannett Co., Inc.",147548000.0,20571,3578,24149,0.0164,0.9923,2024-08-01
GCO,Genesco Inc.,11626200.0,292,210,502,0.0043,0.762,2024-08-29
GCTS,"GCT Semiconductor Holding, Inc.",45890200.0,0,0,0,0.0,,N/A
GCV,The Gabelli Convertible and Income Securities Fund Inc.,19586200.0,0,0,0,0.0,,N/A
GD,General Dynamics Corporation,274364000.0,24151,12938,37089,0.0135,0.2463,2024-07-24
GDDY,GoDaddy Inc.,140940992.0,16924,12280,29204,0.0207,0.4246,2024-08-01
GDL,The GDL Fund,11836400.0,0,0,0,0.0,,N/A
GDL,The GDL Fund,11836400.0,0,0,0,0.0,,N/A
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,2024-10-15
GDO,Western Asset Global Corporate Defined Opportunity Fund Inc.,14949200.0,0,0,0,0.0,,N/A
GDOT,Green Dot Corporation,53210000.0,1615,581,2196,0.0041,0.728,2024-08-08
GDV,The Gabelli Dividend & Income Trust,89984896.0,0,0,0,0.0,,N/A
GDV,The Gabelli Dividend & Income Trust,89984896.0,0,0,0,0.0,,N/A
H,Hyatt Hotels Corporation,45179200.0,2951,3279,6230,0.0138,0.355,N/A
GDV,The Gabelli Dividend & Income Trust,89984896.0,0,0,0,0.0,,N/A
K,Kellanova,341884000.0,45585,15765,61350,0.0179,0.266,N/A
GE,GE Aerospace,1094610048.0,128752,70863,199615,0.0182,0.3987,2024-07-23
GEF,"Greif, Inc.",25808000.0,3088,833,3921,0.0152,0.3474,2024-08-28
GEL,"Genesis Energy, L.P.",122424000.0,11344,3712,15056,0.0123,0.4191,2024-08-01
GENI,Genius Sports Limited,210964000.0,22433,1381,23814,0.0113,0.676,2024-08-05
GEO,"The GEO Group, Inc.",136306000.0,124968,62425,187393,0.1375,0.6554,2024-08-07
GES,"Guess?, Inc.",53526200.0,28591,20660,49251,0.092,0.4272,2024-08-21
GETY,"Getty Images Holdings, Inc.",408593984.0,8896,13293,22189,0.0054,0.7744,2024-08-12
GEV,GE Vernova Inc.,274086016.0,15357,16238,31595,0.0115,0.5635,No future earnings date available
GF,"The New Germany Fund, Inc.",16390200.0,0,0,0,0.0,,N/A
GFF,Griffon Corporation,49553400.0,134,75,209,0.0004,0.6129,2024-07-31
GFI,Gold Fields Limited,895024000.0,79257,29013,108270,0.0121,0.5893,No future earnings date available
GFL,GFL Environmental Inc.,364657984.0,1059,1229,2288,0.0006,0.4754,2024-07-31
GFR,Greenfire Resources Ltd.,69074096.0,0,0,0,0.0,,N/A
GGB,Gerdau S.A.,2103730048.0,3345,1518,4863,0.0002,0.5535,2024-07-31
GGG,Graco Inc.,169136000.0,468,120,588,0.0003,0.4461,N/A
GGT,The Gabelli Multimedia Trust Inc.,28614000.0,0,0,0,0.0,,N/A
GGT,The Gabelli Multimedia Trust Inc.,28614000.0,0,0,0,0.0,,N/A
E,Eni S.p.A.,1588009984.0,660,100,760,0.0,0.4006,N/A
GGT,The Gabelli Multimedia Trust Inc.,28614000.0,0,0,0,0.0,,N/A
G,Genpact Limited,179979008.0,1025,4235,5260,0.0029,0.5209,N/A
GGZ,The Gabelli Global Small and Mid Cap Value Trust,8289730.0,0,0,0,0.0,,N/A
GHC,Graham Holdings Company,3473760.0,0,0,0,0.0,,N/A
GHG,GreenTree Hospitality Group Ltd.,101544000.0,0,0,0,0.0,,N/A
GHI,Greystone Housing Impact Investors LP,23288800.0,1038,536,1574,0.0068,0.3221,N/A
GHLD,Guild Holdings Company,21011400.0,0,0,0,0.0,,N/A
GHM,Graham Corporation,10870600.0,170,9,179,0.0016,0.7057,N/A
GHY,"PGIM Global High Yield Fund, Inc",40923900.0,0,0,0,0.0,,N/A
GIB,CGI Inc.,203130000.0,993,90,1083,0.0005,0.4728,N/A
GIC,Global Industrial Company,38180800.0,96,186,282,0.0007,0.5606,N/A
GIL,Gildan Activewear Inc.,168590000.0,3126,568,3694,0.0022,0.3917,2024-08-01
GIS,"General Mills, Inc.",558145984.0,36954,25054,62008,0.0111,0.2594,2024-09-18
GJH,"STRATS Trust for United States Cellular Corp. Securities, Series 2004-6 STRATS 6.375",,0,0,0,,,N/A
GJO,Strats Trust Wal Mart Stores Inc. STRT CTF 05-4,,0,0,0,,,N/A
GJP,"STRATS Trust For Dominion Resources Inc. Securities, Series 2005-6",,0,0,0,,,N/A
GJR,Strats Trust For Procter &amp; Gambel Security CTF 2006-1,,0,0,0,,,N/A
GJS,"STRATS Trust for Goldman Sachs Group Securities, Series 2006-2",,0,0,0,,,N/A
GJT,"Strats(SM) Trust For Allstate Corp Securities, Series 2006-3 06-3 ASSET BKD",,0,0,0,,,N/A
GKOS,Glaukos Corporation,54620900.0,608,1004,1612,0.003,0.6129,2024-07-31
GL,Globe Life Inc.,92269696.0,17016,14766,31782,0.0344,0.5855,2024-07-24
GL,Globe Life Inc.,92269696.0,17016,14766,31782,0.0344,0.5855,2024-07-24
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,2024-08-01
GLOB,Globant S.A.,43142800.0,2678,913,3591,0.0083,0.5359,2024-08-15
GLOP,N/A,,0,0,0,,,No future earnings date available
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
GLOP,N/A,,0,0,0,,,No future earnings date available
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,2024-07-26
GLOP,N/A,,0,0,0,,,No future earnings date available
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,2024-10-15
GLP,Global Partners LP,33977600.0,752,444,1196,0.0035,0.5844,2024-08-02
GLP,Global Partners LP,33977600.0,752,444,1196,0.0035,0.5844,2024-08-02
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,2024-07-26
GLT,Glatfelter Corporation,45252500.0,420,2,422,0.0009,1.0621,2024-08-08
GLW,Corning Incorporated,856619008.0,225354,73588,298942,0.0349,0.4184,2024-07-30
GM,General Motors Company,1140390016.0,537392,601352,1138744,0.0999,0.4323,2024-07-23
GME,GameStop Corp.,426217984.0,571163,354311,925474,0.2171,1.4761,2024-09-04
GMED,"Globus Medical, Inc.",112627000.0,2918,508,3426,0.003,0.4206,2024-08-06
GMRE,Global Medical REIT Inc.,65587600.0,846,726,1572,0.0024,0.555,2024-08-06
GMRE,Global Medical REIT Inc.,65587600.0,846,726,1572,0.0024,0.555,2024-08-06
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
GMS,GMS Inc.,39651300.0,326,135,461,0.0012,0.5285,2024-08-29
GNE,Genie Energy Ltd.,25556300.0,1023,217,1240,0.0049,0.6437,2024-08-06
GNK,Genco Shipping & Trading Limited,42751800.0,2199,2331,4530,0.0106,0.6298,2024-08-07
GNL,"Global Net Lease, Inc.",230384000.0,2402,2181,4583,0.002,0.462,2024-08-06
GNL,"Global Net Lease, Inc.",230384000.0,2402,2181,4583,0.002,0.462,2024-08-06
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
GNL,"Global Net Lease, Inc.",230384000.0,2402,2181,4583,0.002,0.462,2024-08-06
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,2024-07-26
GNL,"Global Net Lease, Inc.",230384000.0,2402,2181,4583,0.002,0.462,2024-08-06
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,2024-08-01
GNL,"Global Net Lease, Inc.",230384000.0,2402,2181,4583,0.002,0.462,2024-08-06
E,Eni S.p.A.,1588009984.0,660,100,760,0.0,0.4006,2024-07-26
GNRC,Generac Holdings Inc.,60614400.0,30783,22741,53524,0.0883,0.5678,N/A
GNT,"GAMCO Natural Resources, Gold & Income Trust",16398400.0,0,0,0,0.0,,N/A
GNT,"GAMCO Natural Resources, Gold & Income Trust",16398400.0,0,0,0,0.0,,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
GNTY,"Guaranty Bancshares, Inc.",11417300.0,2,2,4,0.0,0.6816,N/A
GNW,"Genworth Financial, Inc.",435440000.0,28121,4828,32949,0.0076,0.4167,N/A
GOF,Guggenheim Strategic Opportunities Fund,129852000.0,0,0,0,0.0,,N/A
GOLD,Barrick Gold Corporation,1755640064.0,840937,404744,1245681,0.071,0.3902,N/A
GOLF,Acushnet Holdings Corp.,63069600.0,236,51,287,0.0005,0.5239,N/A
GOOS,Canada Goose Holdings Inc.,45725600.0,13101,6118,19219,0.042,0.5693,N/A
GOTU,Gaotu Techedu Inc.,259544000.0,26875,10936,37811,0.0146,0.985,N/A
GPC,Genuine Parts Company,139299008.0,9251,2847,12098,0.0087,0.3573,N/A
GPI,"Group 1 Automotive, Inc.",13533300.0,3260,7877,11137,0.0823,0.69,N/A
GPJA,Georgia Power Company 5% JR SUB NT 77,,0,0,0,,,N/A
GPK,Graphic Packaging Holding Company,307294016.0,1922,489,2411,0.0008,0.3629,N/A
GPMT,Granite Point Mortgage Trust Inc.,51034800.0,13083,917,14000,0.0274,0.7283,N/A
